Model ID	Name	Reaction	Subsystem	Lower Bound	Upper Bound	Gene-Protein-Rule (GPR)	Reaction Type	BiGG ID	KEGG ID	ModelSEED ID	Confidence Score	Evidence
EAR121x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1)	h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR121x	-	rxn08386	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR121y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1)	h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR121y	-	rxn08387	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR140x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)	h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR140x	-	rxn25750	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR140y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)	h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR140y	-	rxn25646	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR141x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1)	h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR141x	-	rxn08390	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR141y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1)	h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR141y	-	rxn08391	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR160x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0)	h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR160x	-	rxn08392	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR160y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)	h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR160y	-	rxn08393	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR161x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1)	h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR161x	-	rxn08394	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR161y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:1)	h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR161y	-	rxn08395	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR180x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0)	h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR180x	-	rxn08396	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR180y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0)	h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR180y	-	rxn08397	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR181x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1)	h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR181x	-	rxn08398	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR181y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1)	h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR181y	-	rxn08399	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR40x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)	but2eACP_c + h_c + nadh_c --> butACP_c + nad_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR40x	R04429	rxn05322	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR40y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)	but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR40y	R04430	rxn05353	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR60x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)	h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR60x	R04955	rxn05326	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR60y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)	h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR60y	R04956	rxn05357	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR80x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)	h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR80x	R04958	rxn05325	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EAR80y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)	h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01284	Catalytic	EAR80y	R04959	rxn05352	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECAP1pp	Enterobacterial common antigen polymerase (periplasm)	2.0 unagamuf_p --> eca2und_p + h_p + udcpdp_p	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_04285 and KPN_04294	Catalytic	ECAP1pp	-	rxn08408	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECAP2pp	Enterobacterial common antigen polymerase (periplasm)	eca2und_p + unagamuf_p --> eca3und_p + h_p + udcpdp_p	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_04285 and KPN_04294	Catalytic	ECAP2pp	-	rxn08409	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECAP3pp	Enterobacterial common antigen polymerase (periplasm)	eca3und_p + unagamuf_p --> eca4und_p + h_p + udcpdp_p	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_04285 and KPN_04294	Catalytic	ECAP3pp	-	rxn08410	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECAtpp	"Enterobacterial common antigen transferase (flippase, cytoplasm to periplasm)"	unagamuf_c --> unagamuf_p	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_04292	Catalytic	ECAtpp	-	rxn08411	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH1	3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	3hbcoa_c <=> b2coa_c + h2o_c	Membrane Lipid Metabolism	-1000	1000	KPN_02723 or KPN_04340	Catalytic	ECOAH1	R03026 	rxn02167	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH2	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)	3hhcoa_c <=> h2o_c + hx2coa_c	Membrane Lipid Metabolism	-1000	1000	KPN_02723 or KPN_04340	Catalytic	ECOAH2	R04749 	rxn03250 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH3	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)	3hocoa_c <=> h2o_c + oc2coa_c	Membrane Lipid Metabolism	-1000	1000	KPN_02723 or KPN_04340	Catalytic	ECOAH3	R04746	rxn03247 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH4	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	3hdcoa_c <=> dc2coa_c + h2o_c	Membrane Lipid Metabolism	-1000	1000	KPN_04340 or KPN_02723	Catalytic	ECOAH4	R04744 	rxn03245 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH5	3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)	3hddcoa_c <=> dd2coa_c + h2o_c	Membrane Lipid Metabolism	-1000	1000	KPN_04340 or KPN_02723	Catalytic	ECOAH5	R04170	rxn02911	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH6	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	3htdcoa_c <=> h2o_c + td2coa_c	Membrane Lipid Metabolism	-1000	1000	KPN_04340 or KPN_02723	Catalytic	ECOAH6	R04740 	rxn03241	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH7	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)	3hhdcoa_c <=> h2o_c + hdd2coa_c	Membrane Lipid Metabolism	-1000	1000	KPN_04340 or KPN_02723	Catalytic	ECOAH7	R04738	rxn03240 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ECOAH8	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)	3hodcoa_c <=> h2o_c + od2coa_c	Membrane Lipid Metabolism	-1000	1000	KPN_04340 or KPN_02723	Catalytic	ECOAH8	-	rxn08413	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EDA	2-dehydro-3-deoxy-phosphogluconate aldolase	2ddg6p_c --> g3p_c + pyr_c	Pentose Phosphate Pathway	0	1000	KPN_02365	Catalytic	EDA	R05605	rxn03884	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EDD	6-phosphogluconate dehydratase	6pgc_c --> 2ddg6p_c + h2o_c	Pentose Phosphate Pathway	0	1000	KPN_02366	Catalytic	EDD	R02036	rxn01477	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EDTXS1	Endotoxin Synthesis (lauroyl transferase)	ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_01068	Catalytic	EDTXS1	-	rxn30015	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EDTXS2	Endotoxin Synthesis (myristoyl transferase)	kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_02370	Catalytic	EDTXS2	-	rxn30016	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EDTXS3	Endotoxin Synthesis (palmitoleoyl ACP)	hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_01167	Catalytic	EDTXS3	-	rxn08417	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EDTXS4	Endotoxin Synthesis (myristoyl transferase)	kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c	Lipopolysaccharide Biosynthesis / Recycling	0	1000	KPN_02370	Catalytic	EDTXS4	-	rxn08418	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ENO	Enolase	2pg_c <=> h2o_c + pep_c	Glycolysis/Gluconeogenesis	-1000	1000	KPN_03123	Catalytic	ENO	R00658	rxn00459	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ENTCS	Enterochelin synthase	3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_00601	Catalytic	ENTCS	-	rxn08420; rxn13827 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ENTERES	Enterochelin Esterase	enter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + 3.0 h_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00603	Catalytic	ENTERES	-	rxn08421	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ENTERES2	Enterochelin Esterase (Fe containing)	feenter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + fe3_c + 3.0 h_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00603	Catalytic	ENTERES2	-	rxn08422	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ETHAAL	Ethanolamine ammonia-lyase	etha_c --> acald_c + nh4_c	Cell Envelope Biosynthesis	0	1000	KPN_02783 and KPN_02784	Catalytic	ETHAAL	R00749	rxn00539	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ETHAt	Ethanolamine transport via diffusion  extracellular 	etha_e <=> etha_c	Transport	-1000	1000	KPN_02768	Transport	ETHAt	-	rxn08424; rxn10841	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ETHAtex	Ethanolamine transport via diffusion (extracellular)	etha_e <=> etha_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	ETHAtex	-	rxn08424; rxn10841	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ETHSO3abcpp	Ethanesulfonate transport via ABC system (periplasm)	atp_c + ethso3_p + h2o_c --> adp_c + ethso3_c + h_c + pi_c	"Transport, Inner Membrane"	0	1000	KPN_00972 and KPN_00970 and KPN_00969	Transport	ETHSO3abcpp	-	rxn05552; rxn08425	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ETHSO3tex	Ethanesulfonate transport via diffusion (extracellular to periplasm)	ethso3_e <=> ethso3_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	ETHSO3tex	-	rxn08426	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ETOHt2rpp	Ethanol reversible transport via proton symport (periplasm)	etoh_p + h_p <=> etoh_c + h_c	"Transport, Inner Membrane"	-1000	1000	-	Transport	ETOHt2rpp	-	rxn08427; rxn10146	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ETOHtex	Ethanol transport via diffusion (extracellular to periplasm)	etoh_e <=> etoh_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	ETOHtex	-	rxn08428; rxn09683; rxn09764	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_12ppd__S_e	"(S)-Propane-1,2-diol exchange"	12ppd__S_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_12ppd__S_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_13ppd_e	"1,3-Propanediol exchange"	13ppd_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_13ppd_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_14glucan_e	"1,4-alpha-D-glucan exchange"	14glucan_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_14glucan_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_15dap_e	"1,5-Diaminopentane exchange"	15dap_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_15dap_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_23camp_e	"2',3'-Cyclic AMP exchange"	23camp_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_23camp_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_23ccmp_e	"2',3'-Cyclic CMP exchange"	23ccmp_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_23ccmp_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_23cgmp_e	"2',3'-Cyclic GMP exchange"	23cgmp_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_23cgmp_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_23cump_e	"2',3'-Cyclic UMP exchange"	23cump_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_23cump_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_23dappa_e	"2,3-diaminopropionate exchange"	23dappa_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_23dappa_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_26dap__M_e	"Meso-2,6-Diaminoheptanedioate exchange"	26dap__M_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_26dap__M_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_2ddglcn_e	2-Dehydro-3-deoxy-D-gluconate exchange	2ddglcn_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_2ddglcn_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_2obut_e	2-Oxobutanoate exchange	2obut_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_2obut_e	-	-	2	strains able to utilise this substrate according to Biolog
EX_34dhpac_e	"3,4-Dihydroxyphenylacetaldehyde exchange"	34dhpac_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_34dhpac_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_3amp_e	3'-AMP exchange	3amp_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_3amp_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_3cmp_e	3'-cmp exchange	3cmp_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_3cmp_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_3gmp_e	3'-GMP exchange	3gmp_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_3gmp_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_3hcinnm_e	3-hydroxycinnamic acid exchange	3hcinnm_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_3hcinnm_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_3hpppn_e	3-(3-hydroxy-phenyl)propionate exchange	3hpppn_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_3hpppn_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_3ump_e	3'-UMP exchange	3ump_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_3ump_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_4abut_e	4-Aminobutanoate exchange	4abut_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_4abut_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_4hoxpacd_e	4-Hydroxyphenylacetaldehyde exchange	4hoxpacd_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_4hoxpacd_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_4hphac_e	4 hydroxyphenylacetate exchange	4hphac_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_4hphac_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_5dglcn_e	5-Dehydro-D-gluconate exchange	5dglcn_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_5dglcn_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_abt__D_e	D-Arabitol exchange	abt__D_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_abt__D_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_ac_e	Acetate exchange	ac_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_ac_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
EX_acac_e	Acetoacetate exchange	acac_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_acac_e	-	-	2	strains unable to utilise this substrate according to Biolog
EX_acald_e	Acetaldehyde exchange	acald_e --> 	Extracellular exchange	0	1000	-	Pseudo	EX_acald_e	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
